Actual,Predicted
240,235.89
263,264.975
472,414.155
345,323.93
584,507.775
814,954.085
400,521.29
298,362.585
557,499.325
665,649.195
369,303.865
518,439.68
296,281.51
180,227.325
157,191.845
623,389.755
815,824.07
412,491.42
407,536.9
362,443.42
553,556.78
280,278.14
189,247.445
247,202.865
291,270.085
604,479.345
342,361.595
349,243.88
481,395.91
542,527.11
330,279.21
212,263.355
565,497.66
719,749.445
247,241.97
522,518.94
322,399.245
327,279.66
438,355.225
385,465.245
734,631.855
566,496.02
219,230.285
518,581.515
473,429.77
335,390.485
223,253.555
717,534.945
212,216.71
365,227.37
295,234.57
570,582.93
140,199.815
165,248.215
480,452.48
356,372.87
302,240.185
1040,1009.985
430,388.015
543,465.17
532,513.19
316,375.635
612,549.535
286,380.065
386,260.735
361,371.175
236,299.245
275,276.27
620,540.365
286,374.005
1314,1328.65
859,853.005
446,380.76
722,659.5
488,502.61
339,454.98
963,987.87
504,401.375
568,442.01
546,695.395
701,617.69
142,278.205
447,364.89
360,409.445
133,166.965
352,238.495
220,251.955
460,456.235
332,224.575
289,344.24
654,536.93
254,240.31
730,568.685
277,348.76
239,421.04
238,361.95
461,331.57
478,633.905
387,363.87
381,358.06
236,193.18
159,234.125
407,380.23
506,412.535
518,518.255
519,582.02
422,321.435
377,336.35
281,286.5
937,952.67
485,311.705
822,930.295
253,234.87
337,385.455
288,304.855
977,784.71
108,223.385
562,519.835
401,375.705
417,425.43
343,413.775
338,231.455
500,340.18
202,329.355
430,423.29
241,243.12
619,752.155
627,649.025
237,348.385
308,264.66
431,400.88
493,389.99
245,288.56
739,587.13
185,219.07
408,413.335
338,401.12
144,220.545
817,625.44
400,586.585
262,375.39
378,311.16
425,425.865
553,490.405
438,597.69
356,347.535
441,420.795
187,223.77
259,228.07
538,464.22
828,783.16
414,410.93
214,332.69
410,390.385
824,731.64
260,269.495
612,586.155
381,382.235
447,488.69
289,287.005
822,613.195
396,285.2
464,544.51
578,464.575
763,620.03
418,321.14
748,739.865
294,403.965
463,361.83
190,262.725
537,355.57
597,426.85
614,631.98
544,533.975
457,640.39
230,348.405
351,344.525
1416,1341.99
287,360.46
319,395.885
251,217.355
288,286.36
595,558.01
406,324.025
237,260.82
517,605.93
2190,2298.405
117,216.025
492,569.92
562,448.215
460,443.455
378,473.955
443,416.57
431,366.425
547,458.695
520,448.855
396,307.55
295,402.615
453,399.03
208,302.655
368,444.235
532,540.86
400,422.47
552,493.355
866,723.96
535,398.655
532,465.03
492,545.215
268,316.765
329,359.41
435,444.72
562,607.87
210,231.81
587,620.065
130,218.315
381,288.97
528,549.825
518,442.415
288,320.1
677,563.1
244,241.13
333,465.79
393,347.815
489,635.63
437,348.775
529,543.49
247,245.315
189,366.62
677,743.245
234,280.02
369,305.055
560,328.2
335,401.085
364,296.62
563,634.095
482,577.755
678,539.79
209,244.405
571,592.29
361,330.015
552,588.195
672,592.21
334,402.61
179,189.22
533,486.525
312,267.615
195,182.485
261,242.8
391,541.88
434,625.66
526,388.37
354,471.94
339,365.0
636,536.64
318,330.73
782,787.18
296,369.97
569,610.155
458,428.38
806,719.11
313,365.55
550,494.54
278,249.1
151,189.245
203,250.18
145,132.935
277,314.77
437,530.835
391,368.59
368,256.695
351,283.095
740,775.745
332,374.555
326,261.94
316,213.055
627,581.16
630,547.01
549,393.6
237,232.615
160,264.055
458,650.325
388,420.625
538,382.555
375,331.88
247,256.89
633,730.295
543,740.01
275,324.8
468,404.335
321,321.36
318,287.67
382,481.49
3696,3697.17
470,359.975
996,988.74
377,484.39
376,336.445
340,276.045
416,492.15
447,595.065
416,360.185
361,450.48
186,233.625
595,609.49
580,544.86
222,432.56
474,493.735
426,365.56
341,328.095
439,402.765
346,327.25
262,239.5
219,253.205
455,337.305
900,764.465
163,254.775
384,309.97
404,345.385
450,433.1
224,265.04
388,353.6
228,361.67
444,496.485
429,285.995
543,520.355
320,465.76
270,287.755
365,319.61
565,558.285
509,323.645
296,355.845
274,219.71
185,364.745
222,336.565
207,236.13
347,288.4
317,318.415
788,627.035
404,520.205
422,448.655
198,236.35
338,356.68
491,466.315
294,238.13
456,336.59
255,301.385
330,403.705
442,359.045
287,255.65
382,397.475
224,289.665
288,341.275
341,401.105
129,263.54
343,260.415
198,215.91
324,289.625
547,377.57
207,276.63
188,228.98
613,558.675
651,646.125
370,342.125
358,294.645
215,276.005
287,324.71
331,267.765
338,396.455
398,427.62
357,303.45
328,346.435
335,440.6
634,581.18
537,429.955
575,631.66
419,456.93
504,463.985
329,374.945
496,381.205
238,356.355
387,382.445
165,222.11
178,249.93
232,346.265
248,410.885
467,456.595
421,375.08
569,428.285
295,459.79
507,542.745
367,305.235
535,501.47
508,449.66
143,261.21
876,694.98
508,452.76
254,285.79
273,305.87
302,336.215
831,911.72
430,442.885
347,291.33
313,243.04
642,511.69
260,305.5
426,478.175
222,279.1
286,310.79
246,243.39
502,563.14
227,368.83
428,397.65
500,394.185
335,316.115
145,136.87
275,285.865
242,390.57
214,307.845
578,451.195
258,252.925
666,467.24
508,466.515
231,345.965
222,250.15
433,453.88
726,636.265
228,332.99
681,822.435
225,233.78
442,472.89
270,214.62
264,292.255
413,355.475
602,543.515
206,192.06
134,220.115
616,428.51
268,343.205
326,269.195
252,288.615
270,245.62
173,294.7
373,531.71
382,424.255
704,608.1
333,340.0
691,501.845
402,351.74
784,640.275
600,438.91
313,237.24
371,335.85
383,415.595
938,822.125
551,498.79
719,664.955
323,414.585
556,382.14
170,195.6
200,208.87
228,325.73
401,415.515
267,225.265
325,274.745
448,494.67
553,485.745
927,944.295
424,381.905
499,559.61
351,327.58
554,753.275
272,288.775
203,232.0
751,849.125
213,239.75
403,477.255
538,429.455
222,333.24
497,555.73
203,297.21
209,231.07
299,289.61
422,629.045
522,764.46
219,251.32
348,366.765
992,976.775
371,361.445
249,382.565
382,350.975
358,479.355
310,347.15
150,235.33
193,209.365
634,705.365
707,598.92
267,329.76
423,340.165
477,383.69
258,245.57
356,392.38
435,507.655
407,507.915
394,287.485
520,669.175
299,261.24
386,328.5
1392,1333.855
296,322.62
416,313.975
333,406.22
433,413.735
553,515.26
260,215.58
498,463.915
224,184.905
317,437.195
419,415.655
246,364.865
419,335.955
234,329.02
433,279.55
158,202.265
386,327.105
371,301.88
716,646.695
97,187.02
332,290.35
282,348.345
3138,3131.19
455,563.015
386,300.405
583,502.85
567,387.5
173,152.205
870,959.7
602,624.645
304,316.495
808,726.37
426,380.57
277,265.375
364,293.42
836,683.34
639,790.93
602,579.39
596,537.075
287,271.57
207,258.32
555,563.515
608,561.655
420,396.39
411,432.025
378,282.405
478,379.905
637,653.52
351,340.15
386,466.59
405,399.31
351,308.2
963,816.355
225,257.585
273,252.085
600,587.205
304,297.12
253,236.745
346,484.465
536,451.515
497,372.745
306,299.65
347,413.235
402,351.275
179,240.49
132,222.21
175,243.01
416,473.045
431,490.485
652,777.895
524,528.93
445,363.06
732,605.34
314,262.595
324,467.545
291,235.425
403,472.955
408,548.33
223,285.9
476,516.295
227,183.3
323,285.62
410,311.725
373,313.295
508,439.625
499,541.31
300,367.78
220,276.375
250,238.97
382,408.65
378,398.46
331,467.085
147,249.485
408,310.055
345,403.1
285,392.845
647,534.295
756,737.21
338,282.67
241,297.86
432,492.78
643,661.035
999,881.085
251,257.71
232,223.27
305,326.29
212,261.185
322,224.91
366,482.37
323,222.955
171,256.235
228,256.885
314,386.29
568,457.88
404,362.385
242,287.155
610,517.84
251,298.215
564,533.56
143,186.235
267,406.795
454,503.76
241,353.505
297,224.505
202,264.785
357,249.05
420,445.815
360,347.41
402,423.99
435,360.49
462,669.1
254,194.825
331,307.65
531,574.415
491,388.36
541,449.25
304,343.525
791,863.43
217,201.485
448,550.095
324,346.035
549,562.685
295,440.585
437,525.47
568,489.5
257,252.745
266,279.945
258,243.12
154,137.215
379,387.87
270,359.835
379,302.145
1000,901.95
370,333.83
584,680.14
250,234.4
280,288.01
907,739.935
312,227.635
276,265.255
202,338.91
467,465.37
428,341.405
528,508.21
544,433.105
300,307.965
295,388.38
579,463.475
307,220.785
297,349.275
815,748.0
186,199.675
338,295.925
279,306.345
576,445.96
264,302.0
308,407.075
414,492.88
1100,929.77
205,205.105
726,519.575
176,183.265
529,531.35
418,387.535
756,598.855
773,683.83
851,641.695
132,210.46
345,263.855
743,700.83
512,489.61
499,513.35
536,504.835
721,617.9
355,344.99
261,323.875
422,395.25
211,299.45
328,305.675
229,293.83
753,853.05
309,290.46
253,277.105
323,329.515
422,464.3
284,338.185
504,481.985
506,423.555
396,539.88
687,564.995
901,735.21
1037,983.57
308,229.435
347,483.255
451,537.08
244,257.28
485,388.52
334,294.29
380,325.72
368,352.67
424,424.56
808,709.4
244,245.965
200,370.7
212,246.785
243,288.27
292,307.82
389,403.575
210,247.86
471,383.62
406,461.925
450,347.775
329,393.56
232,230.615
741,690.785
367,344.905
564,600.76
177,243.485
304,357.17
155,195.46
392,425.375
331,275.93
344,346.23
583,544.1
337,499.825
410,339.31
1081,1151.295
240,358.85
375,345.62
260,289.335
449,447.125
329,271.85
521,460.77
264,201.53
388,521.435
306,321.64
219,226.285
259,293.73
305,386.98
446,379.885
95,124.65
297,413.1
344,322.055
637,593.53
475,519.8
213,258.0
591,629.55
532,591.765
351,398.695
730,578.725
261,271.17
449,391.49
233,326.79
280,357.765
134,197.405
285,369.22
419,428.115
417,394.765
230,262.23
558,587.625
555,450.49
360,428.275
171,180.915
199,275.1
232,325.89
212,267.34
383,338.82
255,278.595
168,230.235
319,290.47
636,773.525
619,514.155
689,790.525
540,496.775
319,318.365
317,500.42
263,256.62
222,237.45
168,228.275
488,532.585
397,483.34
163,215.28
505,474.9
531,527.25
372,221.345
744,829.175
235,229.265
237,350.07
502,366.185
335,346.725
155,182.6
542,449.11
430,422.61
323,269.42
624,616.78
444,405.955
432,449.48
240,333.14
332,327.82
445,259.505
230,307.97
489,457.335
264,248.205
211,271.925
858,733.265
569,591.12
290,408.475
642,603.43
392,371.89
326,344.685
447,353.44
517,413.915
396,445.21
200,247.005
382,275.75
471,398.87
423,372.575
431,376.7
374,339.965
702,638.015
499,731.17
335,369.375
1004,1035.365
249,239.18
245,242.95
269,292.46
338,357.15
174,240.395
490,428.475
348,336.0
199,225.555
218,276.075
282,353.54
336,271.555
483,615.79
628,478.61
449,401.955
321,427.565
338,315.45
329,279.44
6186,6409.28
279,226.965
225,229.19
258,453.84
927,951.24
203,243.905
245,275.115
385,272.93
481,391.685
142,147.02
349,291.8
322,233.525
435,490.555
428,483.71
164,229.23
296,444.16
459,364.97
332,446.47
353,496.37
547,467.115
790,864.195
602,512.255
388,456.665
139,309.165
438,423.47
170,287.66
291,425.345
396,420.08
771,630.81
391,413.32
467,437.835
561,711.66
418,384.37
595,693.55
373,295.17
226,311.26
671,768.435
206,321.06
161,226.905
350,385.09
598,687.36
232,191.16
342,452.54
250,216.145
370,282.31
516,616.56
410,344.58
410,354.015
213,253.13
623,636.88
600,531.19
226,409.27
497,507.655
266,386.15
210,282.57
911,759.495
545,494.31
591,549.485
301,347.98
479,390.725
328,259.55
676,600.895
320,408.13
232,396.395
487,582.525
268,373.32
235,276.82
346,326.17
279,285.355
477,491.39
444,536.185
340,307.015
1500,1465.255
282,350.15
125,147.615
499,509.72
377,412.555
632,671.32
276,386.15
625,533.98
337,296.985
243,223.865
419,590.805
273,362.325
461,354.75
707,741.425
455,343.17
643,643.795
317,227.765
327,285.335
252,279.09
529,454.785
850,786.27
1038,888.915
289,220.21
473,326.98
690,540.61
281,280.17
703,535.05
267,390.26
490,372.95
652,485.36
205,284.775
574,492.485
247,251.9
669,556.93
746,612.465
189,164.875
199,269.62
343,388.52
194,194.98
145,241.455
455,458.315
240,328.46
385,379.05
382,305.965
379,485.94
743,710.0
156,202.18
137,263.88
534,482.625
438,370.71
289,388.465
474,494.155
578,628.67
698,615.41
133,228.72
444,420.825
616,546.43
438,333.78
394,423.525
609,593.32
505,565.3
391,407.765
258,299.98
366,467.155
388,499.145
313,400.905
298,317.8
207,289.5
121,111.315
316,211.39
453,358.495
510,434.335
426,410.135
441,466.455
306,386.79
563,588.075
195,284.015
236,296.65
379,501.89
298,342.915
334,238.64
349,239.695
497,404.795
410,431.99
542,448.415
242,204.51
390,316.95
638,593.03
199,179.885
322,488.235
395,383.86
295,358.46
477,566.185
424,441.795
175,280.985
310,270.215
313,312.08
380,466.46
788,856.76
529,406.895
511,538.095
525,407.41
206,244.62
279,430.415
500,384.74
305,428.885
961,982.78
623,538.06
792,684.11
605,698.62
336,304.755
1240,1355.965
423,386.28
594,476.7
473,533.045
355,358.675
671,636.215
341,404.19
199,382.82
361,482.105
779,583.135
3588,3481.945
301,303.39
303,355.135
903,806.605
343,336.19
426,587.065
158,274.31
255,282.49
151,250.64
119,154.47
287,361.845
166,210.28
3654,3670.55
218,291.675
712,676.75
282,301.24
594,728.84
269,291.34
432,507.595
302,406.24
324,354.45
305,242.15
377,322.135
299,309.065
345,355.4
404,410.495
289,331.155
1864,2009.865
591,468.61
425,347.485
706,694.135
526,445.905
535,566.765
272,236.5
255,275.585
397,286.665
270,224.17
938,856.77
300,329.465
364,368.725
502,368.585
385,370.54
522,517.485
332,245.275
336,304.475
307,314.62
479,582.84
224,239.72
341,365.705
361,373.13
243,306.25
312,360.26
486,558.625
384,360.385
253,248.445
666,637.795
262,198.085
297,399.255
304,274.75
238,241.825
215,254.025
482,557.01
326,363.975
510,486.71
587,626.165
335,427.165
703,666.505
458,537.25
524,417.4
324,295.375
562,412.255
348,290.505
374,372.085
298,354.15
353,410.25
487,484.24
433,349.265
979,933.275
469,446.84
549,516.72
335,343.475
421,355.655
574,604.105
274,368.45
327,384.075
181,286.31
292,265.995
177,179.765
424,369.315
410,326.34
318,230.6
259,369.2
530,500.39
343,489.935
1463,1450.515
331,374.015
265,388.77
157,161.82
331,392.855
2464,2463.825
929,847.865
320,322.18
304,373.59
494,398.31
365,445.755
397,421.825
218,244.775
516,575.6
326,252.905
607,470.94
288,344.545
296,354.99
384,386.305
431,355.38
372,393.765
846,872.25
358,381.455
1017,992.89
226,337.375
227,251.42
363,305.49
738,794.965
654,776.13
256,273.605
468,491.86
413,308.445
273,228.19
327,281.815
655,676.24
337,352.72
452,604.78
475,452.23
434,395.365
601,416.63
484,491.65
464,536.145
230,275.735
410,419.04
245,246.565
428,377.36
509,457.28
325,291.065
702,504.995
135,239.295
711,608.62
422,351.24
407,344.33
278,262.52
927,904.99
337,269.845
328,336.615
378,452.835
645,539.885
308,325.84
525,581.81
469,335.11
555,416.625
385,325.505
367,390.63
966,898.485
103,185.425
391,340.315
375,365.17
348,311.385
554,544.49
372,373.42
292,342.49
1452,1594.785
477,404.91
346,438.04
265,264.37
220,203.16
485,700.055
533,576.505
384,427.045
274,278.745
235,244.94
233,246.92
348,391.08
497,422.75
158,238.08
282,314.41
419,441.85
460,379.285
613,602.52
288,450.585
305,400.655
436,404.045
589,432.965
381,320.265
170,224.93
499,536.97
292,251.29
199,253.955
313,305.915
314,296.83
264,343.355
387,468.035
383,288.205
238,248.715
147,191.685
547,540.805
699,726.58
457,386.035
287,469.71
865,912.935
310,218.65
852,948.48
401,396.435
555,410.0
319,365.995
346,443.31
338,297.895
592,524.045
477,372.095
288,434.04
469,444.75
461,386.26
314,337.905
369,378.915
549,496.985
610,543.855
317,253.35
419,374.615
188,291.715
792,930.345
216,245.145
512,512.625
327,367.07
540,537.415
304,375.7
309,255.31
345,274.06
264,347.06
648,594.33
238,304.345
245,238.235
423,375.985
471,347.165
284,261.175
518,446.48
746,590.545
231,226.045
374,379.125
193,182.165
483,568.765
538,463.66
349,270.255
268,239.165
454,509.11
411,434.18
964,858.805
337,474.895
228,292.05
120,212.16
270,393.24
382,413.12
671,625.01
160,196.205
130,231.81
221,221.21
164,190.845
289,395.15
200,388.755
455,383.935
329,391.345
478,533.485
602,447.335
400,346.75
318,231.105
459,548.89
631,594.975
250,431.955
489,477.81
600,556.29
302,237.61
383,344.17
513,455.485
300,207.21
358,341.3
577,571.985
607,491.28
349,410.745
245,278.665
119,188.45
854,882.565
735,757.91
526,590.375
563,438.48
242,257.13
699,568.52
487,414.505
486,582.28
256,265.41
216,243.08
356,373.025
195,225.3
548,447.13
396,375.185
499,664.24
596,508.37
291,235.63
340,408.61
446,422.03
513,639.5
343,448.215
455,463.385
186,177.6
328,248.105
477,339.745
671,566.145
464,340.575
735,888.905
382,464.93
407,375.22
235,341.955
385,274.87
3130,2932.715
431,355.085
674,682.42
247,349.99
212,246.655
655,574.2
486,493.0
516,476.625
785,764.905
390,396.79
565,598.39
611,514.13
145,226.54
322,395.18
710,660.645
474,487.87
356,387.445
407,462.45
479,414.895
149,239.725
532,545.17
375,457.795
773,660.65
491,378.625
548,463.19
173,256.105
235,390.835
366,296.255
300,364.22
567,612.475
200,233.075
402,414.53
655,568.47
3096,3316.555
143,221.85
561,583.42
386,367.835
411,395.51
302,367.11
379,439.375
549,521.135
426,394.345
393,439.28
300,352.265
356,272.235
483,424.4
266,415.02
755,907.42
212,271.83
282,242.75
399,365.95
398,472.28
268,237.45
295,382.525
561,460.96
389,380.45
397,462.305
306,341.845
207,281.58
788,698.895
246,298.445
409,569.75
334,327.885
307,343.555
581,585.57
515,442.705
583,471.915
550,515.95
328,227.99
459,491.49
244,231.445
613,715.755
389,483.29
157,183.435
253,348.735
489,553.315
749,666.99
1464,1532.445
197,194.28
371,463.905
309,230.105
568,481.305
353,314.705
289,215.815
458,464.055
153,246.36
254,421.45
171,253.335
336,335.235
476,372.21
406,587.09
590,551.445
453,520.99
327,298.87
545,521.21
549,496.145
335,411.285
632,524.26
675,576.475
500,419.655
234,444.33
542,608.78
500,510.65
219,338.1
313,261.075
462,510.155
383,389.5
227,237.135
691,631.44
444,367.035
973,877.265
261,260.4
312,400.365
445,349.03
322,283.825
564,529.55
345,287.05
637,560.71
413,468.16
250,253.32
499,429.955
468,409.48
196,240.45
143,242.05
471,520.27
389,316.21
326,395.81
207,260.825
439,464.365
348,403.735
172,301.195
2226,2260.925
310,413.28
621,799.46
191,244.015
349,322.755
409,464.425
351,367.55
375,328.715
510,468.065
395,486.17
330,346.3
302,291.36
473,548.26
483,402.475
520,546.63
589,532.625
206,343.965
104,233.5
386,389.775
885,801.275
259,251.725
303,267.705
327,209.08
286,268.625
447,364.16
158,232.735
929,958.1
277,348.34
629,593.22
438,441.02
429,480.975
556,492.935
626,486.23
160,183.445
196,298.36
335,337.5
396,472.295
245,242.165
575,580.505
333,409.83
433,348.055
660,827.345
213,224.095
417,340.06
252,410.17
502,554.34
557,528.35
650,542.995
332,261.875
577,563.355
456,595.945
399,486.995
609,566.35
343,417.1
299,259.04
503,363.74
472,411.025
486,485.465
284,361.875
224,250.71
671,690.855
358,549.63
1055,1044.295
544,485.975
180,199.4
342,380.455
211,291.195
299,435.1
605,487.5
308,332.595
402,338.9
474,477.69
232,244.23
586,481.885
537,429.225
398,375.11
678,495.9
239,345.725
258,294.375
458,661.7
359,415.535
440,488.98
571,477.77
151,188.8
287,303.03
823,902.37
332,333.15
459,450.35
349,360.94
241,353.965
332,256.7
268,363.165
481,488.705
520,453.055
